NAME_ENGL,ISO3_CODE,pillar_num,pillar_txt,type,title,url,version,filename,icon
Venezuela,VEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Venezuela,VEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Venezuela,VEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Venezuela,VEN,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Venezuela,VEN,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Venezuela,VEN,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Venezuela,VEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Uruguay,URY,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Vietnam,VNM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/VN,2,NA,⌕
Vietnam,VNM,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/VN,2,NA,⌕
Vietnam,VNM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-vietnam,2,NA,⌕
Vietnam,VNM,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/vietnam/freedom-net/2024,2,NA,⌕
Vietnam,VNM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Vietnam,VNM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Vietnam,VNM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Vietnam,VNM,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Vietnam,VNM,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Vietnam,VNM,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Vietnam,VNM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Vietnam,VNM,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Vietnam,VNM,4,Trust and resilience,⌕ Analysis,⌕ Elections & disinformation,https://lirneasia.net/2024/10/report-on-election-misinformation-in-vietnam/,3,NA,⌕
Zambia,ZMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/ZM,3,NA,⌕
Zambia,ZMB,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ZM,3,NA,⌕
Zambia,ZMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Zambia,ZMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Zambia,ZMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Zambia,ZMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Zambia,ZMB,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Zambia,ZMB,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Zambia,ZMB,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Zambia,ZMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Zimbabwe,ZWE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/ZW,3,NA,⌕
Zimbabwe,ZWE,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ZW,3,NA,⌕
Zimbabwe,ZWE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Zimbabwe,ZWE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Zimbabwe,ZWE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Zimbabwe,ZWE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Zimbabwe,ZWE,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Zimbabwe,ZWE,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Zimbabwe,ZWE,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Zimbabwe,ZWE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Global,GLO,2,Rights and freedoms,⌕ Analysis,⌕ Digital authoritarianism (Global),https://cdn.sanity.io/files/9xbysn2u/production/4d7f42a888168a1d66292f26cdc50b5e3ff8d698.pdf,1,NA,⌕
Global,GLO,2,Rights and freedoms,⌕ Analysis,⌕ Anti-censorship technologies (Global),https://globalgovernanceprogramme.eui.eu/gifi/eui-freedom-house-report-on-anti-censorship-tools-and-end-to-end-encryption/,1,NA,⌕
Global,GLO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Anti-censorship technologies (Global),https://globalgovernanceprogramme.eui.eu/gifi/eui-freedom-house-report-on-anti-censorship-tools-and-end-to-end-encryption/,1,NA,⌕
Global,GLO,2,Rights and freedoms,⌕ Analysis,⌕ Freedom on the Net 2024 (Global),https://freedomhouse.org/sites/default/files/2024-10/FREEDOM-ON-THE-NET-2024-DIGITAL-BOOKLET.pdf,1,NA,⌕
Global,GLO,4,Responsibility and sustainability,⌕ Analysis,⌕ Internet disruptions,https://netblocks.org/reports,3,NA,⌕
Africa,AFR,3,Responsibility and sustainability,⌕ Analysis,⌕ Political economy of AI,https://researchictafrica.net/research/a-new-primer-on-the-political-economy-of-african-ai/,3,NA,⌕
Africa,AFR,4,Responsibility and sustainability,⌕ Analysis,⌕ AI and democracy,https://researchictafrica.net/research/how-might-ai-reshape-democracy-on-the-african-continent/,3,NA,⌕
Africa,AFR,3,Responsibility and sustainability,⌕ Analysis,⌕ Data access and policies,https://researchictafrica.net/research/towards-an-african-alliance-for-meaningful-access-to-intermediaries-data-holdings/,3,NA,⌕
Africa,AFR,3,Responsibility and sustainability,⌕ Analysis,⌕ Cross-border data flows,https://researchictafrica.net/research/cross-border-data-flows-in-africa-an-analysis-of-the-alignment-with-afcfta/,3,NA,⌕
Africa,AFR,1,Connectivity and infrastructure,⌕ Analysis,⌕ Digital inclusion,https://researchictafrica.net/research/policy-regulatory-and-industry-responses-to-demand-side-constraints-on-digital-cnclusion/,3,NA,⌕
Africa,AFR,2,Rights and freedoms,⌕ Analysis,⌕ Internet freedoms in Africa,https://cipesa.org/download/reports/SIFA23_Report.pdf,3,NA,⌕
Africa,AFR,3,Rights and freedoms,⌕ Analysis,⌕ LONDA 2023/2024: Digital Rights in Africa,https://paradigmhq.org/londa/,3,NA,⌕
Europe,EUR,3,Rights and freedoms,⌕ Analysis,⌕ Digital rights in Europe,https://edri.org/our-work/edri-annual-report-2024-reinforcing-digital-rights-and-justice-in-uncertain-times/,3,NA,⌕
